Kritik dan Saran,Klasifikasi
Sudah jelas dalam memberikan materi pembelajaran serta memberikan kesempatan bagi mahasiswa nya untuk bertanya. Untuk kedepannya agar saat waktu mulai mata kuliah jangan kelamaan karena mahasiswanya kelamaan menunggu untuk acc gmeet.,2
Diusahakan supaya pembelajaran melalui meet pak,2
Sesekali tolong diadakan meet agar kami mahasiswa lebih paham lagi,2
"Sudah baik dalam menjelaskan materi pembelajarannya dan mudah dipahami. Untuk kedepannya agar setiap pertemuan jangan tugas terus. Teruntuk tugas video nya agar di kurangi bu, karena bikin videonya berkali kali take.",2
Sudah cukup semoga dapat ditingkatkan lagi,2
"banyak mahasiswa yang tidak menyukai jika setiap pembelajaran hanya melalui vidio yt kadang kala kami membutuhkan gmeet/offline jika memungkinkan. dan kami sangat ingin ketika selesai mengumpulkan tugas, dibahas tugas tersebut agar kami tau yang salah dan yang benar.",2
Sudah baik dalam menjelaskan materi pembelajarannya. Apalagi kita kemarin praktek langsung kewirausahaan membuat mahasiswa terlatih dalam berwirausaha. Untuk kedepannya jika pandemi sudah hilang untuk praktek agar lebih diperdalam lagi dan waktunya diperbanyak agar mahasiswa tersebut terlatih mental wirausahanya.,2
Tingkatkan kinerja Bapak dan lebih semangat lagi dalam memberikan materi.,2
Saya suka dengan metode pengajarannya sangat mudah dipahami oleh mahasiswanya dan tepat waktu dalam memulai mata kuliahnya. Untuk kedepannya agar dipertahankan dan ditingkatkan lagi agar lebih baik.,2
baik dan akan lebih baik lagi jika offline,2
"Dalam mengajar sudah baik dan mudah dipahami, untuk pembahasan kuis sebaiknya dibahas setelah kuis selesai supaya tahu letak kesalahannya",2
Dari saya sendiri kalau dosen tsb mengajar baik offline maupun online cara mengajarnya itu enak dan mudah dipahami juga.,2
"Dalam mengajar sudah baik dan mudah dipahami, untuk penugasan membuat video sebaiknya dikurangi sedikit soalnya hp saya gampang memorinya penuh ",2
Kalo ngajar mudah dipahami terus kalo bisa neranginya jangan pake Vidio karna kurang phm,2
Sudah cukup baik sekali dan pertahankan,2
"Dalam pembelajaran agaknya lebih baik melalui gmeet saja dari pada memberikan video untuk di pelajari mahasiswa sendiri, karena dengan gmeet, mahasiswa bisa merasa lebih dekat dengan dosen",2
"Bu anita dosen yang aktif,memberikan metode belajarnya baik,",2
Dalam menjelaskan mudah dipahami karena dikaitkan dengan contohnya hanya saja sedikit kecepatan,2
Semuanya sudah baik jadi menurut saya tidak ada lagi saran dan kritik untuk beliau,2
"Harus lebih bisa menjadikan suasana pembelajaran yang menyenangkan, sehingga mahasiswa tidak malas dan bosan untuk mendengarkan penjelasan materi saat pembelajaran berlangsung.",2
"Ibu fitri orangnya baik, mudah diajak bercanda, dan perthankan dengan sifat ini karena menyenangkn, dan memberikan metode pembeljran yg baik",2
tetap sabar ketika mengajar mahasiswa & tetap menjadi dosen yg baik,2
Dalam menjelaskan mudah dipahami hanya saja sedikit kecepatan,2
dipertahankan kualitas mengajarnya Bu👍,2
"Saat membuat video pembelajaran ada bagian yang gak ada suaranya, sebaiknya nanti sebelum upload di edit lagi",2
Semuanya sudah baik jadi saya rasa tidak ada saran maupun kritik untuk beliau,2
Sebaiknya mata kuliah perbankan diberikan modul untuk belajar agar lebih memahami materi tentang perbankan.,2
"Ibu saya sangat suka di ajar sama bu hanum, walaupun notabenya dosen baru penjelasannya sangat mudah and so friendly ",2
"Ibu yang keren kalo ngajar selalu make with digital learning, mudah dipahami juga bu ",2
"Baik banget,mudah mempelajarinya dan menyenangkan, gampang diajak becanda dan saya harap pertahankan sifat itu agar tidak membuat bosan waktu pembelajaran",2
"Udah mantul keren ngajarnya komunikatif sekali, walaupun via daring bu pipit luar biasa. We love you bu💜 sanagt mudah di pahami",2
"Interaksi dengan mahasiswa cukup, karena lebih sering share materi di youtube, tapi materi cukup mudah dipahami.",2
Penjelasannya sudah cukup mudah untuk dipahami karena mangaitkan materi dengan contoh riil,2
Cara mengajar dosen yang menyenangkan membuat materi yang sedang dipelajari menjadi lebih mudah untuk dipahami.,2
"Sangat mudah dipahami ketika menyampaikan materi, dan memberikan kesempatan mahasiswa untuk berpartisipasi dalam menjawab agar mendapat nilai tambahan.",2
Cara penyampaian materi sangat mudah dipahami dan gaya belajarnya juga sangay menyenangkan.,2
Sudah sangat baik dalam mengajar,2
Untuk matkul mengenai praktikum akuntansi sangat direkomendasikan karna penyampain tertata dan mudah dipahami,2
Penjelasan materinya sangat baik dan metode pembelajarannya juga tidak membosankan.,2
Cara mengajar yang sangat menyenangkan sehingga tidak membuat keadaan didalam kelas tidak begitu tegang.,2
"Sudah sangat baik, walaupun pengganti tetapi bu fitri mampu menyesuaikan dengan sangat baik dalam mengajarkan juga sangat mudah dipahami.",2
Cara penyampaian materi yang sangat menyenangkan sehingga memudahkan kami untuk memahami materi.,2
"Baik banget,gaul juga,cara mengajar yang asik,sering memberi extra poin untuk mahasiswa yang aktif, tugasnya juga unik",2
"Sudah 2 semester di ajar Bu Hetika,cara mengajarnya mudah dipahami",2
Dalam mengajar mudah dipahami dan bikin suasana menyenangkan semoga ilmunya bermanfaat bisa diterapkan kedunia nyata dengan detail. Terimakasih ibu🙏,2
Dosen Bu Anita memberika materi dengan jelas dan baik dan sering mengadakan kuis sehingga mahasiswa lebih memahami materi yang diajarkan,2
"Ibu anita sudah menjelaskan sangat baik, suka sekali dengan cara menjelaskan karna tidak terburu buru",2
Ibu menjelaskan materi dengan rinci dan baik. Ibu juga memberikan kesempatan mahasiswa bertanya saat kelompok. Terimakasih,2
"Bapak mengajar dengan baik, bapak memberikan masukan cara membaca bahasa Inggris yang benar saat mengajar terutama membaca teks dan itu sangat membantu kami untuk melafalkan dengan benar.",2
"Bapak dosen yang mengajarkan materi dengan sabar dan telaten. Bapak mempraktekkan dengan jelas cara melakukannya dan mengulangi kembali agar mahasiswa paham. 
Terimakasih pak",2
" Bapak selalu menyempatkan untuk meet dan menjelaskan cara-caranya dan materi dengan runtut, penyampaian yang bapak sampaikan mudah dipahami kami walaupun itu yang berhubungan dengan angka. 
Terimakasih pak",2
Bu Anita kalo menjelaskan sangat mudah di pahami,2
"Ibu mengajar dengan baik menyampaikan melalui video yang ibu buat dan meet. Membuat kami lebih mengerti materi ibu. ibu juga memberikan kami kuis untuk tambahan point dan menyempatkan menjawab chat mahasiswa ketika ada pertanyaan sulit terkait tugas. Mengingatkan mahasiswa yang belum mengumpulkan tugas ketika meet. 
Terimakasih banyak bu",2
"Ibu menjelaskan materi dengan jelas, ibu menyempatkan untuk melakukan meet dan menjelaskan materi (melalui video dan meet) . Ibu juga sabar dalam mengajar kami, telaten memberi kami ilmu terutama dalam materi perhitungan (angka) agar kami paham akan materi tersebut.
Terimakasih bu",2
"Ibu selalu menjelaskan tugas yang ibu berikan dan kita kerjakan, dan memberikan penjelasan kembali dan benar saat terdapat mahasiswa yang ibu tunjuk saat menyampaikan jawaban akan tugas yang ibu berikan dengan tidak benar(salah).
Terimakasih bu",2
Menurut saya bapak memberikan metode belajar yang sangat baik sehingga mahasiswa dapat mudah mengerti terimakasih telah memberikan banyak ilmu yang bermanfaat,2
Menurut saya beliau memberikan metode belajar yang sangat baik dan menjelaskan materi dengan sangat jelas sehingga mahasiswa dapat mudah mengerti terimakasih telah memberikan banyak ilmu yang bermanfaat,2
Menurut saya beliau memberikan metode belajar yang sangat baik sehingga mahasiswa dapat mudah mengerti terimakasih telah memberikan banyak ilmu yang bermanfaat,2
"Pembelajaran masuk banget,jelas banget. Pokoknya the best ",2
"Dalam menyampaikan materi kuliah dengan sangat baik, jelas dan mudah dipahami.",2
Menurut saya Bu Yeni memberikan metode belajar yang sangat baik sehingga mahasiswa dapat mudah mengerti dan tidak bosan belajar di kelas,2
Metode pembelajaran sudah sangat baik dan jelas,2
Bu ida sangat jelas dan sabar dalam memberikan materi,2
Bu Fitri kalo menjelaskan sangat mudah di pahami dan sangat suka bangt saya dengan Bu Fitri .,2
Sudah sangat bagus semoga bisa ngajar sampe akhir,2
Sudah sangat baik karena saat pembelajaran juga ada praktek yang langsung turun ke lapangan,2
metode pengajaran sudah sangat baik dan bagus terima kasih pak,2
Dalam menyampaikan materi sangat menarik sehingga mudah dipahami,2
"Tingkatkan kinerja bapak, lebih semangat lagi dalam memberikan materi :),cara mengajarnya sangat interaktif dan mudah dimengerti",2
"i love u bu anita, makasih sudah sabar menghadapi kami dalam belajar, terimakasih juga karena selalu sabar membimbing kelas 2D, terimakasih juga selalu memberikan remidi utk mahasiswa yg nilainya kurang maksimal. sehat selalu ibuu❤️",2
Sangat nyaman sekali diajar oleh Bu pipit dan pada saat mengajar selalu memastikan mahasiswanya benar- benar paham,2
"Ibu hanum sudah sangat baik dalam membimbing mahasiswa2nya sehingga menurut saya penjelasanya mudah dipahami dan diingat
Terimakasih ibu❤️❤️",2
Dalam penyampaian materi sudah sangat jelas dan mudah dipahami,2
Menurut saya Pak Arya memberikan metode belajar yang sangat baik sehingga mahasiswa dapat mudah mengerti dan tidak bosan dalam belajar,2
Sangat baik dalam mengajar,2
Sangat senang bisa belajar otomatisasi perkantoran dengan Bpk Heri karena bapak berhasil membuat mahasiswa nyaman dalam belajar membuat suasana menjadi tidak boring.,2
"Saya rasa sangat senang di ajar oleh beliau, karena cara pengajarannya tidak membosankan, semoga semakin baik dalam mengajar.",2
"Saya suka sekali dengan metode pembelajaran yang diberikan Ibu kepada mahasiswa, dengan metode tersebut semakin membuat kita mengerti akan mata kuliah yang bapak ajarkan",2
"Cara mengajarnya sangat detail dan rinci sekali jadi langsung paham, baru kali ini diajar langsung paham ",2
Ppt yang di sajikan ketika kulon sangat menarik membuat kita tidak jenuh,2
Baikk sekali terhadap mahasiswa dan terima kasih sudah sabar ketika mengajar di kelas saya 🙏,2
Kelas dengan pak suryo sangat enak dan santai,2
Sangat baik skli karna apa yang saya tidak paham mau menjlaskan ulang.,2
pembelajaran sangat menyenangkan pertahankan terus metode pembelajaran seperti ini,2
"Menurut saya dalam pembelajaran sangat baik, dan mudah dipahami. ",2
"Mudah dipahami, dan sangat baik. ",2
Sudah sangat baik dalam cara pembelajarannya,2
Sudah sangat baik dalam pembelajaran dan sangat disiplin,2
Mudah dipahami dalam pembelajaran .,2
Semoga bu dewi terus mengampu mata kuliah sia karna enak dalam menerangkanya,2
"Saran saya agar bu kris tetap mengampu mata kuliah ini karna cara mengajarna enak, mudah di pahami dan sangat baik",2
"Dalam pembelajaran sudah baik, apalagi dengan sistem yang mengharuskan mahasiswa on cam /on mic, sehingga terlihat mana mahasiswa yang serius memperhatikan /tidak. ",2
"Saat pemaparan sangat baik dan materi pun mudah dipahami oleh mahasiswa, dengan cara langsung pengerjaan soal menurut saya cocok untuk kami belajar praktek (tidak hanya teori). ",2
"Untuk pembahasan soal langsung sangat baik diterapkan, terlebih mencangkup isi materi & menurut saya bisa menjadi modal belajar mahasiswa untuk persiapan wawasan di dunia auditing. ",2
"Enjoy sama pembelajaran yang tidak terlalu spaneng menurut saya, banyak challenge juga yang bisa menumbuhkan semangat mahasiswa untuk mengerjakan tugas.",2
"Materi dijelaskan dengan baik, dan sangat interaktif dengan mahasiswa saat mengerjakan kasus bersama. ",2
Penjelasan mudah dipahami dan menerapkannya ke kebutuhan sehari-hari. Sangat baik dalam memberi beberapa referensi dari berbagai sumber.,2
Secara keseluruhan Bu Hanum sudah baik. Materi yang diajarkan juga di sajikan dengan menarik sehingga mudah dipahami,2
"Cara mengajarnya asik, tidak membuat mahasiswa tertekan sehingga mudah dalam memahami materi.",2
"Nothing,
Bu Hana tuh baik sekali, kalo pas menjelaskan materi detail banget, membantu sekali dalam hal pemahaman.",2
Dalam menyampaikan materi sangat baik dan mudah untuk dipahami dan jangan pake kuis dadakan karena kan jaring susah,2
Sangat jelas dengan penjelasannya materinya,2
Sangat baik dalam menyampaikan materi,2
"dosen yg disiplin waktu, sangat tegas, kejujuran selalu yg diutamakan, luar biasa si menurut saya.  proses pembelajarannya pun mudah dipahami, sehat selaluu pokonyaaa bu desiiiii",2
Baik untuk berkomunikasi dengan mahasiswa tentang mata kuliah,2
"mrs iin sangat jelas dalam menyampaikan materi, super ramah, semoga lebih baik kedepannyaaaa",2
"pak lutfi dosen yang sangat menarik menurut saya, udah gada saran pokonya the bestt,",2
"dosen yang sangat disiplin dan telaten menurut saya, udah baik , menarik juga dalam pembelajarannya ",2
"dosen paling santuyy tapi jelas dan menarik dalam menyampaikan materi, walopun sering online yaa tapi gapapa krna lagi pandemi jugaaaa",2
"Dosen memberikan meteri sangat baik dan menghargai pendapat mahasiswa secara santun,serta dapat membaur kepada mahasiswa",2
sangat baik dan jelas dalam menjelaskan materi,2
menurut saya tidak ada kritikan karna bapa sudah sangat baik dalam mengajar,2
Menurut saya bapak memberikan metode belajar yang sangat baik sehingga mahasiswa dapat mudah mengerti dan tidak bosan belajar,2
Sudah sangat sangat baik sekali dalam mengajar,2
Dalam penyampaian materinya sangat baik dan mudah dipahami,2
Dalam pembelajarannya dosen mengampu mata kuliah dengan sabar sehingga mahasiswa merasa enak jika diajar oleh dosen tersebut.,2
Menurut saya ibu memberikan metode belajar yang sangat baik sehingga mahasiswa dapat mudah mengerti dan tidak bosan belajar di kelas,2
Menurut saya ibu memberikan metode belajar yang sangat baik sehingga mahasiswa dapat mudah mengerti dan tidak bosan belajar,2
Cara penyampaian materi yang santai sehingga bikin mahasiswa tidak tegang,2
Sangat baik dalam pembelajaranya,2
Cara penyampaian materi yang menyenangkan sehingga mahasiswa tidak mudah bosan,2
Menurut saya bapak memberikan metode belajar yang sangat baik sehingga mahasiswa dapat mudah mengerti dan tidak bosan belajar,2
Dosen sangat membantu agar semua mahasiswa/mahasiswi yang diampu oleh beliau bisa mandiri dalam mencari materi yang belum paham dan menghitung dosis dengan benar,2
Beliau sudah sangat baik dalam mengajar,2
Dosen pemangampu mata kuliah teori farmakologi sangat sabar dalam menjelaskan. Dalam belajar juga dosen lebih banyak menerangkan dan memaparkan. Sehingga mahasiswa merasa nya man.,2
"Penyampaian materi sangat baik dan mudah dipahami, dosen juga ramah kepada mahasiswa",2
Penyampaian materi yang menyenangkan sehingga mahasiswa tidak mudah bosan,2
dosen sudah sangat baik dalam mengajar,2
"Sudah baik dalam mengajar dan materi yang diajarkan cukup jelas dan ilmu yang diajarkan sangat bermanfaat. Mohon dipertahankan,terimakasih🙏",2
Tidak ada saran dan kritik untuk beliau karena pada saat praktek sangat menyenangkan dan kami memahami ketika beliau maupun asisten dosennya menjelaskan materi praktikum,2
"sangat baik dalam mengajar dan mudah diterima serta dipahami oleh mahasiswa, mampu menciptakan suasana kelas yang menyenangkan, tidak pelit nilai",2
"Dari sekian banyak dosen, hanya bu ip yang terbaik. Sehat Selalu bu ip, terimakasih sudah mengajar MK ini, maaf jika ada salah dari saya maupun dari temen kelas saya....",2
sudah sangat baik dalam menyampaikan materi,2
sangat baik dan mudah dipahami ketika menjelaskan materi,2
Sangat baik dalam mendampingi mahasiswa ketika praktikum,2
Sangat baik dalam memberikan materi,2
Sangat baik dalam menjelaskan materi sehingga mudah dipahami,2
Cara mengajarnya menarik sekali dibanding praktikum lainnya. Ditambah asisten yang baik juga mba dwi 😍 fitokimia jadi praktikum favorit,2
Sudah sangat baik dan sabar dalam mengajar.,2
"Mis iin sangat baik dalam mengajar, penyabar pula. Jadi asik belajar inggris",2
Dosen sangat baik dalam segiapapun,2
Tidak ada kritik karena sudah sangat baik dalam menyampaikan materi,2
Tidak ada kiritik karena sudah sangat baik dalam menyampaikan pembelajaran,2
"Kuliah online pak aldi selalu tepat waktu dan selalu menunggu mahasiswa yang lama masuk meet,sabar dan baik",2
"Sangat baik,terimakasij",2
"Sangat baik, banyak materi dan terlalu fokus pada pembelajaran",2
Tidak ada kritik karena sudah sangat baik dalam pembelajaran yang diberikan kepada mahasiswa,2
"Sangat baik saya suka, tidak memberatkan mahasiswa",2
"Sangat baik, saya suka dan tidak memberatkan mahasiswa",2
Tidak ada sangat baik,2
Saran dari saya menjelaskannya udah sangat jelas makasih buat ilmunya pak semoga bermanfaat,2
"Ibu Linia sangat bertanggung-jawab dengan matakuliah yang beliau ampuh. Beliau sangat care dan peduli dengan mahasiswa nya, melalui materi dan tugas yang ia berikan, secara pribadi saya dapat mengikuti dengan baik apa yang dimaksudkan, walau harus berjuang memahami bahasa Inggris.",2
"Dengan banyak keterbatasan perkuliahan online, dosen sangat peduli dan maximal dalam memberi materi agar mahasiswa nya pahami materi yg diberikan, terutama materi praktek. Terima kasih ",2
"Walau prakteknya tidak full hadir offline, ibu Riski dengan sangat baik menyiapkan materi sehingga kami pun dapat mengikuti proses praktek offline yang dimaksudkan. Terima kasih bu",2
Dosen sangat bertanggung-jawab dan sangat baik dalam pemberian materi.,2
Udah sangat baik,2
"Sikap terhadap mahasiswa sangat baik, kondisi suasana saat perkuliahan pun lebih bisa diterima dan tidak menegangkan.",2
sangat baik dalam menjelaskan materi tetapi jangan terlalu cepat,2
sangat baik dalam menjelaskan meteri perkuliahan tetapi jangan terlalu cepat dalam menyampaikan materi,2
Tidak ada saran dan kritik karena sangat baik dalam mengajar perkuliahan,2
Pembelajaran sdh sgt baik,2
Terimakasih Bu sudah mengajar di semester 4 ini dengan sangat baik,2
"Terimakasih pak sudah mengajar di semester 4 ini dengan sangat baik , sehat selalu pak",2
"Terimakasih Bu Kiki sudah mengajar di semester 4 ini dengan sangat baik , sehat selalu Bu, semoga bisa bertemu kembali di semester selanjutnya ",2
"Saya rasa sangat senang di ajar oleh beliau, karena cara pengajarannya tidak membosankan, semoga semakin baik dalam mengajar",2
"Saya rasa sangat senang di ajar oleh beliau, karena cara pengajarannya tidak membosankan dan mudah untuk dipahami semoga semakin baik dalam mengajar",2
"Saya rasa sangat senang di ajar oleh beliau, karena cara pengajarannya tidak membosankan, dan mudah dipahami oleh mahasiswa dalam mengenai mata kuliah semoga semakin baik dalam mengajar",2
"Saya rasa sangat senang di ajar oleh beliau, karena cara pengajarannya tidak membosankan, dan mudah dipahami oleh mahasiswa semoga semakin baik dalam mengajar",2
"Saya rasa sangat senang di ajar oleh beliau, karena cara pengajarannya tidak membosankan dan mudah dipahami oleh mahasiswa semoga semakin baik dalam mengajar",2
"Saya rasa sangat senang di ajar oleh beliau, karena cara pengajarannya tidak membosankan, mudah dipahami oleh mahasiswa semoga semakin baik dalam mengajar",2
Sangat baik dalam penyampaian materi perkuliahan,2
Tidak ada saran dan kritik . Salah satu dosen millenial yang bisa membuat suasana belajar online tidak monoton dan menyenangkan,2
Pengajarannya bagus tegas dan disiplin,2
Dalam praktikum menjelaskannya sangat baik dan dapat di pahami,2
Penjelasannya sangat jelas pertahankan 😇,2
Untuk saat ini pembelajaran sudah sangat baik,2
Sangat baik sekali,2
Bu Puput sudah sangat baik dalam penyampaian materi dan juga dalam membimbing praktek di laboratorium.,2
baikkkkk sangat,2
baikkkk sangattt,2
Sangat baik dalam menyampaikan materi dan mudah dipahami,2
"Tidak ada, dosen terbaik meskipun mata kuliah yang diajarkan cenderung sulit, tapi cara mengajarkan materinya sangat menyenangkan, tidak melenceng, jadi materi benar2 tersampaikan dengan baik",2
dosen sangat menguasai materi sesuai dengan mata kuliah yang diampu,2
"untuk dosen bu Rindang Arumdani,setiap penyampaian materi nya sangat mudah untuk dipahami. ",2
"Dosen ini sangatlah baik,  saya sangat merekomendasikan dosen ini untuk mengajar di prodi perhotelan. Terimaksih",2
Sangat baik dalam penyampaian materi,2
Sangat baik dalam mengajar siswa,2
Sangat cocok untuk pak bara mengajar MK ini,2
materi nya sangat baik,2
Sudah sangat bagus,2
Sudah sangat baik,2
Sangat baik sekalih yah,2
Sangat menarik dalam menjelaskan materi melalui video agar lebih memahami,2
"Dalam penyampaian materi sangat baik, contoh-contoh yang sesuai di setiap kajian nya, serta dapat membangkitkan daya pikir mahasiswanya",2
Sangat paham saat diajarkan suatu desain di Photoshop maupun corel,2
Dosen selalu membantu apabila mahasiswa kesulitan dalam praktek dan suasana kelas tidak membosankan karena diiringi musik.,2
Sangat detail saat menjelaskan  materi,2
"Ilmu yang di ajarkan sangat detail, proses mengajar TIDAK membosankan . cukup jelas",2
Dosen yg bertanggung jawab dan baik,2
Sangat baik dalam mengajar MK aljabar linear dan matriks,2
Sangat baik dalam pengajaran,2
"sangat baik sekali dalam melakukan perkuliahan sangat mudah dipahami apalagi dalam kondisi pandemi dosen yang bersangkutan melakukan pertemuan daring dan menjelaskan materi dengan sangat baik sehingga sangat memenuhi materi yg disampaikan, profesionalitas dalam mengajar.",2
sudah memenuhi dan sangat profesional dalam melakukan perkuliahan,2
"Bapak sudah menyampaikan materi dengan baik, harap di pertahankan atau bisa lebih baik lagi.",2
Proses perkuliahan sangat baik dan disiplin. Semoga bisa lebih baik lagi terima kasih atas ilmunya ibu,2
"Proses perkuliahan sangat baik, terimakasih atas ilmunya bapak",2
Sangat baik kepada mahasiswa dan cepat tanggap,2
Sangat baik mengajarkan mata kuliah sistem basis data dan sangat cepat tanggap,2
"Saya tahu bapak sangat sibuk terimakasih sudah meluangkan waktu nya
Metode dari pa Taufik dengan ada nya blog pribadi pa Taufik, mahasiswa sangat terbantu",2
"Sangat baik ,",2
Dosen sangat baik,2
Saya sangat suka dosen ini karena dapat menjelsakan sangat sangatlah baik,2
Baik dan saling menghormati,2
"Bagi saya Bu melly sudah mengajar dengan baik, menurut saya dosen terbaik selama saya 2 smt ini",2
Sangat baik dalam penyampaian pemblajaran dan trimakasih atas semangat nya untuk mengajar kita mudah-mudahan tetep jadi dosen kita lagih,2
sangat jelas,2
Sangat jelas sekali dan sangat worth it,2
"Tidak ada saran karena dosen ini selalu memberi evaluasi kepada mahasiswa diakhir perkuliahan yang membuat daya pikir mahasiswa ingat kembali, datang tepat waktu, selalu merespon mahasiswa dalam bentuk lisan maupun pesan.",2
ANDA ADALAH DOSEN TERBAIK YANG PERNAH SAYA TEMUI,2
sangat baik dan menarik dalam pembelajaranya,2
"sangat baik dan menarik dalam pembelajaranya, dalam mejelaskan ditingkatkan kembali lagi",2
Sangat kompeten dalam bidang ini pantes saja beliau sekarang bisa menjabat Wadir 4,2
"Sudah bagus dalam penyampaian materi selama 1 tahun, alhamdulilah masuk semua ilmunya",2
"Terimakasih sudah sabar mengajar kami pak, alhamdulilah ilmunya terserap dengan baik semoga bermanfaat.  ",2
"Terimakasih sudah sabar mengajar kami pak, ilmu dan wawasan bapak sangat banyak jadi kami harus banyak2 bertanya dan belajar. ",2
"Terimakasih sudah sabar mengajar kami, 
 alhamdulilah ilmunya terserap dengan baik semoga bermanfaat.  ",2
Sangat baik dalam berbagai hal.. pertahankan pak,2
"Dosen sudah sangat baik dalam pembelajaran, dosen bisa membuat suasan pembelajaran jadi menarik dan tidak tegang",2
"Tidak ada saran maupun kritik, DIA memang yang terbaik",2
"Pembelajaran dikelas sangat menyenangkan dan mencerahkan, terus pertahankan gaya mengajar seperti ini pak 👍",2
Dosen sudah sangat baik dalam menjelaskan materi,2
"Pembelajaran di kelas sudah cukup nyaman dan menyenangkan langsung praktek materi yg diberikan namun mungkin perlu sedikit konsep teori seperti erd dst, untuk mengulang agar tidak lupa dan paham apa yg di praktekan ",2
"Terimakasih pak telah memberikan saya ilmu yang bermanfaat dan bukan sekedar nilai, cara bapak mengajar sudah baik ditambah bumbu kisah perjalanan riil yang bapak berikan sangat menarik bagi saya.",2
"Bu dai merupakan dosen yang aktif, saat mengajar beliau memberikan tantangan, apabila berhasil menyelesaikan tantangan mendapat poin tambahan, hal tersebut merupakan cara yang baik untuk pendekatan dosen terhadap mahasiswa dan membangun kelas yang aktif.",2
Dosen terbaik se TI,2
"Sangat baik, menghargai usaha mahasiswanya",2
Baik sekali sangat mengajar,2
"Bu Fina dalam mengajar di dalam kelas terkadang membuat situasi menyenangkan dan nyaman, terkadang juga membuat situasi jadi kurang untuk pembelajaran seperti suara terkadang kurang terdengar jelas, kurang interaktif. Tetapi dalam komunikasi terhadap dosen kepada mahasiswa sangat baik bahkan jika mengenai tugas absensi, kelas memberikan respon yang baik dan cepat.",2
Bagus bgt pa romi,2
"Tidak ada, dosen mengajar dengan sangat baik",2
Sangat baik pak,2
Tidak ada semuanya sudah sangat baik,2
Tidak ada semuanya  sudah sangat baik,2
"Kurangnya modul pembelajaran yang diberikan dosen, sangat sulit untuk dihubungi, selebihnya sangat baik",2
sudah sangat baik dalam penyampaian materi dan mudah dipahami,2
saya berharap bapak bisa meningkatkan lagi cara mengajarnya tetapi bapak baik dan saya mengerti belajar sama bapak,2
cara mengajarnya sangat interaktif dan mudah di mengirti,2
"baik dalam penjelasan materi dan sangat mudah dipahami, lebih banyakin di praktikum pak",2
Pertahankan terus semua capaian yang terbaik!,2
Sampai saat ini dosen sangat baik dalam mengajar. Saran saya tetap seperti ini karena membuat mahasiswa semangat dalam mengikuti mk.,2
"saran gaji bu dai dinaikan, karena beliau dabest 👍",2
"Lanjutkan ibuu saya suka metode mengajar ibu, menyenangkan dan tidak membosankan",2
impresif sekali cara mengajarnya,2
dosen nya baik klo ngajar gampang dipahami,2
baik dan santun terhadap mahasiswanya,2
"Alhamdulillah tidak mempunyai saran dan kritik, karena metode pembelajaran dan pada saat penyampaian materi itu sangat jelas membuat mhs banyak yg paham",2
"Dari Bachtiar Dwi Rizqianthoro,Mata kuliah Interaksi Manusia Dan Komputer yang diajarkan oleh Bu Sharfina Handayani M.Kom Sangat jelas dan saya suka dengan mata kuliah tersebut.",2
"Terus ditingkatkan pak hasbi, bapak saat mengajar menyenangkan materi mudah dipahami",2
"bu intan bagus ngajarnya, ada modulnya juga jadi bisa di baca ulang",2
"bu rizki sangat baik, penjelasanya mudah dimengerti",2
"pa hasbi sangat baik, penjelasanya mudah dimengerti",2
pa romi orangnya sangat perhatian sekali terhadap mahasiswanya,2
Tidak ada karena sudah sangat baik dalam segala hal,2
"bu shafrina sangat baik dan penjelasanya mudah dimengerti, trus juga memberikan latihan latihan setelah materi yang membuat saya semakin paham",2
pa arti orangnya sangat perhatian dengan mahasiswa dan juga memberikan modul pembelajaran sesuai materi yang membuat saya jadi lebih paham,2
bu dairoh orangnya baik sangat perhatian dengan mahasiswa dan juga sudah memberikan modul pembelajaran yang lengkap,2
pa dega orangnya sangat baik penjelasanya sangat realistis sesuai dengan kejadian kehidupan,2
"Teruskan bu semangatnya dan cara mengajarnya, teman2 mahasiswa jadi mudah paham",2
"Tidak ada, karena sudah baik dalam mengajar dan laninnya",2
Tidak ada karena bu dai sudah sangat baik dalam mengajar,2
Sudah sangat baik dalam mengajar sehingga tidak ada kritik dan saran,2
Tidak ada karena dosen sudah sangat baik,2
Bu Intan sudah sangat baik dalam meteri dan lain lain jadi tidak ada saran dan kritik,2
Tidak ada saran dan kritik karena pak dega sudsah sangat baik dalam mengajar,2
terima kasih telah memberikan ilmu mata kauliah ini sangat bermanfaat,2
"Tolong sekali, saya mohon pak ary untuk mengajar di semester 3 tahun ini. Pliss",2
"Sangat baik dalam menjelaskan , pertahankan dan harus sering2 pembelajaran secara offline",2
Sudah sangat baik sekali,2
"dalam mengajar sudah cukup bisa dipahami, dalam memberikan materi sudah sangat jelas, tetapi pada waktu praktikum jangan terlalu cepat agar bisa dipahami mahasiswa/i",2
"Penjelasannya sangat menarik ,pertahankan seperti itu ketika menjelaskan",2
dosen sudah mengajar dengan sangat baik,2
"dosen sudah mengajar dengan sangat baik, tidak ada saran maupun kritik",2
"dosen sudah mengajar dengan sangat baik,tidak ada saran maupun kritik",2
"Pak hasbi adalah dosen yang aktif, saat mengajar bapak memberikan berbagai tantangan dan apabila berhasil menyelesaikan tantangan mendapat poin tambahan. itu salah satu cara yang baik untuk pendekatan dosen terhadap mahasiswa dan membangun kelas yang aktif",2
